"gene","gene_name","zscore","effect_size","pvalue","var_g","pred_perf_r2","pred_perf_pval","pred_perf_qval","n_snps_used","n_snps_in_cov","n_snps_in_model","fdr"
"ENSG00000245149.3","RNF139-AS1",-3.63029275890548,-0.0291968768735808,0.000283099933645095,0.053351454624299,0.202987118279016,4.53206701801615e-09,NA,53,53,53,0.0121359065894652
"ENSG00000106636.7","YKT6",3.62648444141686,0.0624913116190418,0.000287306121956938,0.0125885893550249,0.132068861338277,4.85319065518353e-06,NA,44,44,44,0.0121899233213971
"ENSG00000163320.10","CGGBP1",3.62431770095843,0.099912264708815,0.000289725290209261,0.00468039349904214,0.0867497541085834,0.0001198965148498,NA,6,6,6,0.0121899233213971
"ENSG00000182628.12","SKA2",3.57607949507323,0.110331639828374,0.000348785629869394,0.00371630916135567,0.0863731925644408,0.000160448267398559,NA,13,13,13,0.0144141143168719
"ENSG00000272505.1","RP11-981G7.6",3.57596883267836,0.0376620466772918,0.000348933225100333,0.0342308966146553,0.36785522141888,1.22953662567422e-17,NA,31,31,31,0.0144141143168719
"ENSG00000128408.8","RIBC2",3.57147887701283,0.029420144769366,0.000354971181115182,0.0583663374104532,0.145925054231976,1.27334868033906e-06,NA,25,25,25,0.0145314328557422
"ENSG00000275765.5","RP11-54C4.3",3.5563806663287,0.0346223588843164,0.000375999154065514,0.0368873574969621,0.286012328680657,8.98712996171834e-13,NA,26,26,26,0.0152548228220866
"ENSG00000185294.6","SPPL2C",3.55140708557961,0.0816553365144542,0.000383177256950013,0.00786122415434314,0.0655419793566505,0.00134746149829841,NA,18,18,18,0.0154084730582377
"ENSG00000155093.17","PTPRN2",3.54456081984817,0.0809163568305904,0.000393267761601986,0.0069777922293474,0.246426510581022,3.55544619337086e-11,NA,11,11,11,0.0154336679079885
"ENSG00000145050.15","MANF",-3.5430808511824,-0.0903418111055691,0.000395481433966598,0.00571898554729653,0.0470723094963567,0.00867853632847735,NA,61,61,61,0.0154336679079885
"ENSG00000144485.10","HES6",-3.54097429240974,-0.0514720073607909,0.000398652418456036,0.0166774600191923,0.163411129877973,2.5784647034807e-07,NA,19,19,19,0.0154336679079885
"ENSG00000007341.18","ST7L",3.54008031293713,0.0354415624987379,0.000400005284117156,0.034456630507133,0.206231897846803,2.06312245130397e-09,NA,9,9,9,0.0154336679079885
"ENSG00000184232.8","OAF",-3.53956551894983,-0.110896714005042,0.000400786270497941,0.00394833707005098,0.0786675474666337,0.000566420688429583,NA,11,11,11,0.0154336679079885
"ENSG00000260838.3","RP11-531A24.3",-3.53259281939609,-0.0927937138822952,0.0004115057408317,0.00536950666678478,0.116297495470949,1.79739646566275e-05,NA,9,9,9,0.0157132948431869
"ENSG00000269473.1","CTD-2619J13.19",-3.52389730458101,-0.061553249904235,0.00042524903131229,0.011342577527898,0.0625181140794788,0.00203450261234962,NA,12,12,12,0.0161027633190254
"ENSG00000156687.10","UNC5D",-3.52163899853278,-0.166788961384157,0.000428887757318751,0.0019710811420572,0.062231189170793,0.00226495334569074,NA,33,33,33,0.0161063303244331
"ENSG00000261052.5","SULT1A3",3.50840467947791,0.060006542696164,0.000450802748099113,0.014363618627958,0.0690993600800306,0.00124516422463144,NA,14,14,14,0.0167905548144457
"ENSG00000254685.6","FPGT",3.50216402907148,0.155683037019065,0.000461495407285726,0.0020009478866707,0.0319379945454412,0.0217616471387136,NA,8,8,8,0.016950731708151
"ENSG00000132471.11","WBP2",3.49926273164974,0.0869744276693841,0.000466546622303014,0.00549173216356376,0.0470731633687658,0.00772886908902418,NA,20,20,20,0.016950731708151
"ENSG00000164823.9","OSGIN2",-3.4972606397151,-0.0356519417734884,0.000470062330535945,0.0364004490462283,0.0939372586247626,0.000148320942726429,NA,40,40,40,0.016950731708151
"ENSG00000205143.2","ARID3C",3.49568984524768,0.0202693558299105,0.000472837958573205,0.120351042369896,0.440828023628085,1.13458298646821e-22,NA,33,33,33,0.016950731708151
"ENSG00000162620.15","LRRIQ3",3.49517273390971,0.0242634224703277,0.000473755045540313,0.0845551865705572,0.247970601506481,2.03740500693532e-11,NA,39,40,40,0.016950731708151
"ENSG00000102904.14","TSNAXIP1",-3.4925537146609,-0.0622972787996726,0.000478425362447156,0.0130896741422378,0.212223487401774,1.78066944938834e-09,NA,13,14,14,0.016984100366874
"ENSG00000196670.13","ZFP62",-3.47223587944945,-0.0456250347072566,0.000516142615413163,0.0215934169066689,0.125635841497904,8.72252025367481e-06,NA,57,57,57,0.01818102360029
"ENSG00000244731.7","C4A",-3.47011340940114,-0.0290822752852185,0.000520238652007322,0.0425743868799413,0.270050354182781,3.83075589526767e-12,NA,30,30,30,0.0181843418055482
"ENSG00000116489.12","CAPZA1",3.46570083074924,0.0685556860508192,0.000528851389592207,0.00882797405331127,0.0786393202737411,0.000477881056479301,NA,28,28,28,0.0183442802618854
"ENSG00000160200.17","CBS",-3.44212290244488,-0.0149468260765509,0.000577167956951825,0.176205261071176,0.408727597852661,5.79513595391136e-20,NA,71,72,72,0.0198685696696143
"ENSG00000198937.8","CCDC167",3.43897921242802,0.0253871166044235,0.000583912069263485,0.0671160108138908,0.235499561676496,1.22666855252397e-10,NA,88,89,89,0.0199092119107034
"ENSG00000128891.15","C15orf57",3.43749966636674,0.0262425104018866,0.000587111442789228,0.0684993045561085,0.351854448514206,1.4496045594016e-16,NA,25,25,25,0.0199092119107034
"ENSG00000229618.2","AC011288.2",-3.43320981550867,-0.0579578748639454,0.000596480318286983,0.0115681477712527,0.117365925596438,1.07059390999869e-05,NA,84,84,84,0.020077085676267
"ENSG00000124380.10","SNRNP27",-3.43044890531221,-0.0454320363359394,0.000602583445981327,0.0223515746104063,0.17285539140825,8.43133075483881e-08,NA,33,33,33,0.0201333763127879
"ENSG00000168803.14","ADAL",-3.41986319630758,-0.0279013832803049,0.000626526348413081,0.0556480876758868,0.281677737632166,2.32182223579862e-13,NA,22,22,22,0.0207805527532047
"ENSG00000110514.19","MADD",3.41473844919431,0.0584338692140676,0.000638432846806664,0.00851417047897918,0.242825230682666,1.23542894066664e-10,NA,50,50,50,0.0210220206948513
"ENSG00000105523.3","FAM83E",-3.41017580838955,-0.0402581608548015,0.000649210155873033,0.0268683690558371,0.0642736120631493,0.00198120863253922,NA,8,8,8,0.0212231003473889
"ENSG00000159958.6","TNFRSF13C",3.40542510836316,0.074230295608987,0.000660611302204989,0.0074937835770594,0.0351424566784318,0.0179171518002454,NA,12,12,12,0.0214342437897261
"ENSG00000175115.11","PACS1",-3.40357435771973,-0.0774588464907298,0.000665103075341412,0.00710271380245517,0.0696516727647043,0.000731912228412239,NA,12,13,13,0.0214342437897261
"ENSG00000214872.8","SMTNL1",-3.39962202765872,-0.0208133636634754,0.000674790619647566,0.0946608704821969,0.307985013800022,2.7786091653369e-14,NA,21,21,21,0.0215932998287221
"ENSG00000137101.12","CD72",-3.38800414172041,-0.0735861876635652,0.000704032012031469,0.00932339127981195,0.0897286675163187,0.000123628472840549,NA,16,16,16,0.022371478759937
"ENSG00000117245.12","KIF17",3.37903938948715,0.0898559510563441,0.000727395854026962,0.00537369581972877,0.161797217766125,1.24529647406119e-07,NA,6,6,6,0.0229509936784401
"ENSG00000259959.1","RP11-121C2.2",3.37716499074433,0.0762930072257627,0.000732371057080505,0.00666421901356713,0.127510933394943,6.21326175766178e-06,NA,5,5,5,0.0229509936784401
"ENSG00000028277.21","POU2F2",3.37253136025825,0.0690041373767446,0.000744806041199826,0.0107956961232339,0.084342525852146,0.000312570396683073,NA,7,7,7,0.0229926504662888
"ENSG00000125246.15","CLYBL",3.37107547149139,0.0339496945303149,0.00074875342193885,0.037410821049607,0.0946053722923904,0.000142815161957789,NA,49,49,49,0.0229926504662888
"ENSG00000148798.10","INA",3.37102877911043,0.219027088318792,0.00074888034089145,0.000774983608647123,0.0813462827088532,0.000387955605918414,NA,19,19,19,0.0229926504662888
"ENSG00000105419.17","MEIS3",-3.34886318203898,-0.148128623266954,0.000811438549208252,0.00184329270982739,0.0328722660977909,0.0241771490107833,NA,7,8,8,0.0247162072500696
"ENSG00000164989.16","CCDC171",-3.34734502661955,-0.0201550161798899,0.000815895925948601,0.0895041003571179,0.194382663776241,1.51488045534786e-08,NA,65,67,67,0.0247162072500696
"ENSG00000197563.10","PIGN",-3.34465932063926,-0.0446563446209453,0.000823836974659106,0.0202375411859055,0.255353097514913,1.43731756624864e-11,NA,19,19,19,0.0247914914758343
"ENSG00000176909.11","MAMSTR",-3.32603679047298,-0.0537937879281146,0.000880903005867811,0.0143105861302765,0.0380467730875115,0.0175029233788251,NA,23,23,23,0.0263343635438377
"ENSG00000123297.17","TSFM",-3.32185288116695,-0.0195844732193771,0.0008942182914864,0.104051026226441,0.301017430912751,1.1521210762304e-13,NA,91,92,92,0.0265576988007464
"ENSG00000122515.14","ZMIZ2",3.30619472827534,0.0565953425534408,0.000945723387160754,0.0127993538020027,0.120700690758074,1.15247867167403e-05,NA,43,43,43,0.0279049809821978
"ENSG00000196666.4","FAM180B",3.28616148698002,0.0385877583581545,0.0010156276601629,0.0233307809859342,0.118344846997891,1.5071835058296e-05,NA,12,13,13,0.0297742715340659
"ENSG00000101198.14","NKAIN4",3.28409086398145,0.0641436185192863,0.00102311930373296,0.0107247720051933,0.15498147661027,1.82058564367957e-07,NA,5,5,5,0.0298016289497601
"ENSG00000100612.13","DHRS7",-3.2811649884771,-0.0440251508845168,0.00103379252709929,0.0209973225114247,0.215981527381439,8.10482634517098e-10,NA,51,51,51,0.0299207212938801
"ENSG00000184619.3","KRBA2",3.27797829040377,0.0361030922084423,0.00104553436413818,0.0304029984213894,0.255506397422133,2.38612159564736e-11,NA,10,10,10,0.0300690389281259
"ENSG00000112514.15","CUTA",3.26242163070347,0.212533099056317,0.00110464711250157,0.000861929438887496,0.0280384712206878,0.0376328100177638,NA,9,9,9,0.0315692860327493
"ENSG00000205464.11","ATP6AP1L",3.2545036394938,0.0199027964872499,0.00113590704658165,0.0846314139935585,0.363709790751511,5.534881405672e-17,NA,54,54,54,0.0320680635502905
"ENSG00000151917.17","BEND6",3.25442679338425,0.0457262485463058,0.00113621439955915,0.0197455558464633,0.32334667068139,1.76201840012242e-15,NA,43,44,44,0.0320680635502905
"ENSG00000169218.13","RSPO1",-3.24996235889203,-0.0351418954054746,0.0011542028453592,0.0338276837747285,0.0333584952100107,0.0238258665201659,NA,30,30,30,0.0323746773414334
"ENSG00000177096.8","FAM109B",3.23861763747852,0.092255120362158,0.0012011047728494,0.00475882078668405,0.0679746825544723,0.00125537136580538,NA,12,12,12,0.0334835588210287
"ENSG00000186020.12","ZNF529",-3.22869859380131,-0.0520679384662727,0.00124354882554046,0.0130112869253565,0.102871143832152,5.34950822196226e-05,NA,44,44,44,0.0344554016052186
"ENSG00000125743.10","SNRPD2",-3.22080605600308,-0.102283655587091,0.00127830621770211,0.00341427959667712,0.0703699772670647,0.000952392238781046,NA,10,10,10,0.0352037785044751
"ENSG00000106246.17","PTCD1",3.21744195127229,0.0822233748452774,0.00129339196695906,0.00667712944450341,0.0276818057094162,0.0430507255856318,NA,25,25,25,0.0352977249701695
"ENSG00000164308.16","ERAP2",3.21658664869515,0.0130664514203783,0.00129725353653572,0.197885108238982,0.55134369059379,4.51211555973913e-30,NA,54,69,69,0.0352977249701695
"ENSG00000261781.1","LINC01654",-3.19712258983385,-0.0317662270599812,0.00138805921524359,0.0346628578323206,0.16027654941967,3.66036173747486e-07,NA,24,24,24,0.0375436968694457
"ENSG00000149922.10","TBX6",3.19435218327656,0.0391611647576849,0.00140145034101427,0.024863444300295,0.105345791130808,5.27556386750605e-05,NA,20,20,20,0.0376815997015908
"ENSG00000176840.11","MIR7-3HG",3.18529602997257,0.0272395254865445,0.00144606001822573,0.0530755690186128,0.494433497201664,9.16448398800193e-26,NA,7,7,7,0.0382076578005285
"ENSG00000158985.13","CDC42SE2",-3.18506964953177,-0.068313862078677,0.0014471917293492,0.00664297401404602,0.103867546595426,4.66450908780014e-05,NA,46,46,46,0.0382076578005285
"ENSG00000162086.14","ZNF75A",3.18417336119456,0.0467474058980224,0.00145168043350455,0.0165715470414291,0.0405843085968428,0.0130172143654725,NA,28,28,28,0.0382076578005285
"ENSG00000111666.10","CHPT1",3.1835820218997,0.0586232186655018,0.00145464894355005,0.0101817471689054,0.183867297823561,4.09986975415996e-08,NA,42,42,42,0.0382076578005285
"ENSG00000164610.8","RP9",3.17175497199307,0.0282557567632068,0.00151520791854237,0.0426660094317912,0.26382585702327,8.68467329805599e-12,NA,20,20,20,0.0394298829385781
"ENSG00000171574.17","ZNF584",-3.17111762201442,-0.0408141974219568,0.00151853642479119,0.0193971227357302,0.0801597132558592,0.000479148813902811,NA,21,21,21,0.0394298829385781
"ENSG00000161999.11","JMJD8",3.16603679621081,0.0430639760761125,0.00154531244430903,0.0219138491530735,0.0524112502792476,0.00465619733197223,NA,20,20,20,0.0396829512922911
"ENSG00000132744.7","ACY3",-3.16595467688993,-0.0417918299596044,0.00154574876292595,0.0235024548857484,0.0880599960988212,7.55276556112298e-05,NA,24,24,24,0.0396829512922911
"ENSG00000130312.6","MRPL34",-3.16240083513203,-0.0355160043232887,0.0015647401855554,0.031293362912706,0.333102368022462,3.70482515977681e-15,NA,15,15,15,0.0397104460700018
"ENSG00000135828.11","RNASEL",3.16087111960219,0.0263740682281466,0.00157298080541414,0.0553048522425385,0.296260050847328,7.33365616650574e-14,NA,54,54,54,0.0397104460700018
"ENSG00000141293.15","SKAP1",3.16058125449846,0.0460969534571853,0.00157454681280839,0.0158751379969955,0.0261692345391993,0.0384607334576612,NA,22,22,22,0.0397104460700018
"ENSG00000141314.12","RHBDL3",3.15924655248446,0.0462049550761877,0.00158177613086935,0.0200275700875391,0.0989456783793397,9.21953013586244e-05,NA,51,51,51,0.0397104460700018
"ENSG00000249685.1","RP11-360F5.3",3.15392039789341,0.0409840857283066,0.00161093019768677,0.0208496342633995,0.0517487981179108,0.00508021402556814,NA,29,29,29,0.0399234566719142
"ENSG00000138942.15","RNF185",3.15303579665547,0.0508018241950398,0.001615819911852,0.0151080132861248,0.0712906802193259,0.000636934659212433,NA,19,19,19,0.0399234566719142
"ENSG00000118263.14","KLF7",-3.15289149555378,-0.0799014506030564,0.0016166188441092,0.00599641305032483,0.111622858494405,2.74896211735135e-05,NA,5,5,5,0.0399234566719142
"ENSG00000088280.18","ASAP3",-3.15043870470242,-0.0771812732128287,0.00163025461037518,0.00590594284851281,0.135613856218964,2.71907469001655e-06,NA,12,12,12,0.0400117552401871
"ENSG00000125861.14","GFRA4",-3.14792217020324,-0.0300235033980206,0.001644354688271,0.039013564381092,0.0969579031123871,9.40691377416249e-05,NA,49,49,49,0.0400117552401871
"ENSG00000227373.5","RP11-160H22.5",3.14728992305884,0.0453025492051869,0.00164791474774994,0.0181233990595827,0.0440182550035829,0.00895333217471766,NA,46,46,46,0.0400117552401871
"ENSG00000172071.11","EIF2AK3",3.14520377239954,0.0314685104511907,0.00165971182139544,0.0406916773436954,0.122554631778785,8.31751787528204e-06,NA,44,46,46,0.0400117552401871
"ENSG00000254427.1","RP11-430H10.1",-3.14440992980428,-0.0140944394144666,0.00166422133371377,0.148567417797107,0.41456714738737,8.71004822724741e-21,NA,34,36,36,0.0400117552401871
"ENSG00000154548.8","SRSF12",3.14149152051238,0.0579133437341844,0.00168089675992576,0.0108562735766396,0.0460314397671058,0.00932544867039756,NA,44,45,45,0.0401740801935419
"ENSG00000204219.9","TCEA3",-3.14014276091822,-0.0178943298862084,0.00168865521940284,0.11265815017386,0.387218567343888,1.74730962501981e-18,NA,33,33,33,0.0401740801935419
"ENSG00000130475.14","FCHO1",3.1254838829708,0.104591446865831,0.00177512797019765,0.00349526352385097,0.119030984959226,1.27624351390734e-05,NA,11,12,12,0.0419206276286833
"ENSG00000119820.10","YIPF4",3.12459178820387,0.0747370926204135,0.00178051961539082,0.00705989014875226,0.0481559617017579,0.00529434969804104,NA,18,18,18,0.0419206276286833
"ENSG00000138722.9","MMRN1",-3.11911334562695,-0.0165036747932059,0.0018139616623122,0.0852105354214519,0.155137870792392,1.97391805846347e-07,NA,66,67,67,0.0424878442966321
"ENSG00000267260.1","CTD-2162K18.4",3.1157611481604,0.0218202817912854,0.00183470814255101,0.0672564532255986,0.0402151803916766,0.0152315735966688,NA,65,67,67,0.0427534041012912
"ENSG00000273198.1","GS1-304P7.3",3.11352777763097,0.0299327209299309,0.00184865107244437,0.040960724548745,0.1420472463046,1.21890737205876e-06,NA,59,60,60,0.0428585228223838
"ENSG00000100614.17","PPM1A",3.11051685946969,0.434715111176504,0.00186760234003233,0.000180822152489802,0.0364120426208966,0.0195491851620718,NA,3,3,3,0.0430780966147559
"ENSG00000176148.15","TCP11L1",3.10122139620799,0.0612482820959786,0.00192724135630491,0.00949946128754272,0.10928531044564,3.13605980988501e-05,NA,58,58,58,0.0442292157729773
"ENSG00000183346.6","C10orf107",3.0961759225177,0.0229445053452411,0.001960340185236,0.0711420369229781,0.37744215454944,6.0384050184399e-18,NA,18,18,18,0.0447627427221728
"ENSG00000196388.8","INCA1",-3.08830578398897,-0.0382549271095536,0.00201301223447879,0.0256467278099453,0.169739837771659,1.22943603909064e-07,NA,12,12,12,0.0457356379673581
"ENSG00000186446.11","ZNF501",-3.07969830758571,-0.0328122109041597,0.00207210373303427,0.0206185093675353,0.186127878474437,2.26438102806877e-08,NA,55,55,55,0.0467164538851305
"ENSG00000175166.16","PSMD2",3.07903199553297,0.0679972719098448,0.00207674376866117,0.00854531352160867,0.0771733038236763,0.00032147950029945,NA,27,27,27,0.0467164538851305
"ENSG00000125633.10","CCDC93",-3.07496728131223,-0.0415870150146793,0.00210525647448918,0.0172465443994246,0.0519826198814231,0.00505418286463969,NA,60,60,60,0.0471245587196002
"ENSG00000260469.2","C15orf59-AS1",-3.06629996482308,-0.0419972492473531,0.00216725769754427,0.0200879260593274,0.0774443423947996,0.000434269135484798,NA,17,17,17,0.0482746028315743
"ENSG00000159917.15","ZNF235",3.06233686080334,0.0507696489897299,0.00219616150438451,0.0123135927800293,0.0735905750296004,0.000763450741107967,NA,22,22,22,0.0486113859953796
"ENSG00000181322.13","NME9",3.06013351844479,0.0332520515563052,0.00221238337935005,0.0335447777999941,0.197942506636601,2.53716148622775e-09,NA,17,18,18,0.0486113859953796
"ENSG00000140937.13","CDH11",3.05983511787137,0.0337998257927958,0.00221458874529084,0.0302834744330191,0.112832036898084,1.38979203343849e-05,NA,98,98,98,0.0486113859953796
"ENSG00000004534.14","RBM6",3.05840730550393,0.0351028485970794,0.00222516907725329,0.0267253158706519,0.320186650344277,5.14753925791464e-15,NA,59,59,59,0.0486113859953796
"ENSG00000144285.17","SCN1A",-3.05326916841655,-0.179617124279742,0.00226362797240735,0.00105303711785621,0.0493644001875499,0.00711427745521936,NA,8,8,8,0.0490206355098361
"ENSG00000270039.1","RP11-571M6.17",-3.05173350829565,-0.0700085688972743,0.00227524001678773,0.00619349698667041,0.0262561982561952,0.0437299414702331,NA,21,21,21,0.0490206355098361
"ENSG00000100429.17","HDAC10",3.05159813005171,0.0376312222959174,0.00227626630558438,0.0217498760546764,0.203601545614074,2.73013483756491e-09,NA,4,4,4,0.0490206355098361
"ENSG00000167136.6","ENDOG",3.04801038025445,0.060253703235265,0.00230361969886043,0.00795308258525954,0.113750368056097,1.67401849228955e-05,NA,17,18,18,0.0493756976963292
"ENSG00000181240.13","SLC25A41",3.04379428776131,0.0209948161678152,0.00233614825299812,0.0792122684601351,0.306923757502376,2.15283611708982e-15,NA,13,14,14,0.0498378293972932
